interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
mirzaei2015_ecor_32_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_32		SU27		primary isolation host	0.006±0.001	=	0.006	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_32_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_32		SU32		primary isolation host	1.0	=	1	high	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_33_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_33		SU10		primary isolation host	0.068±0.001	=	0.068	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_33_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_33		SU16		primary isolation host	0.011±0.008	=	0.011	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_33_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_33		SU27		primary isolation host	0.002±0.001	=	0.002	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_34_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_34		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_34_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_34		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_34_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_34		SU63		primary isolation host	0.008±0.005	=	0.008	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_35_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_35		SU10		primary isolation host	0.008±0.001	=	0.008	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_35_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_35		SU16		primary isolation host	0.013±0.005	=	0.013	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_35_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_35		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_35_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_35		SU63		primary isolation host	0.13±0.14	=	0.13	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_36_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_36		SU10		primary isolation host	0.60±0.08	=	0.6	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_36_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_36		SU16		primary isolation host	0.22±0.15	=	0.22	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_36_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_36		SU32		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_36_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_36		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_36_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_36		SU63		primary isolation host	0.05±0.04	=	0.05	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_37_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_37		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_38_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_38		SU10		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_38_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_38		SU16		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_38_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_38		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: Ia; P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_39_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_39		SU10		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_39_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_39		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: 1	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_40_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_40		SU10		primary isolation host	0.91±0.04	=	0.91	high	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_40_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_40		SU16		primary isolation host	0.14±0.03	=	0.14	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_40_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_40		SU27		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_40_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_40		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_40_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_40		SU63		primary isolation host	0.11±0.01	=	0.11	medium	susceptible	clear_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: E(E1); P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_41_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_41		SU10		primary isolation host	0.078±0.009	=	0.078	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: K / N; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_ecor_41_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Escherichia coli	ECOR_41		SU16		primary isolation host	0.05±0.03	=	0.05	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated	colicin/plasmid marker: K / N; P2 prophage marker: -	Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
