interaction_id	source_key	source_type	pmid	doi	assay_type	bacterium	strain	bacterial_accession	phage	phage_accession	reference_host	raw_eop	eop_relation	eop_value	eop_class	susceptibility_label	plaque_result	anti_crispr_status	anti_crispr_genes	crispr_interference_evidence	other_defense_evidence	experimental_conditions	curation_status	curation_confidence	notes
mirzaei2015_sara_50_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_50		SU32		primary isolation host	0.34±0.09	=	0.34	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sara_61_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARA_61		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_4_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_4		SU32		primary isolation host	0.004±0.001	=	0.004	low	reduced_susceptibility	pinpoint_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_4_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_4		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_5_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_5		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_13_su27_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_13		SU27		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_13_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_13		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_21_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_21		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_21_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_21		SU32		primary isolation host	0.3±0.005	=	0.3	medium	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_21_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_21		SU57		primary isolation host	1.3±0.5	=	1.3	high	susceptible	clear_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_47_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_47		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_47_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_47		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su10_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU10		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_48_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_48		SU57		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_49_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_49		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_50_su16_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_50		SU16		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_51_su32_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_51		SU32		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_51_su57_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_51		SU57		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_57_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_57		SU63		primary isolation host	0	=	0	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
mirzaei2015_sarb_67_su63_eop	MirzaeiNilsson2015_EOP	supplement	25794006	10.1371/journal.pone.0118557	eop	Salmonella enterica	SARB_67		SU63		primary isolation host	< 0.001	<	0.001	none	resistant	no_plaques	not_evaluated		not_evaluated		Stationary-phase bacteria, double-layer plaque assay, 30 C overnight; EOP is average PFU on target divided by average PFU on host, three measurements.	curated	high	Imported from S1 Table; blank source cells were not treated as measured interactions.
